42.853633,-2.664004
42.85321,-2.66311
42.85396,-2.66464
42.85402,-2.66495
42.85374,-2.66494
42.85317,-2.66365
42.85217,-2.66141
42.85133,-2.66142
42.85113,-2.66137
42.8512,-2.66099
42.85074,-2.66013
42.84836,-2.65999
42.84797,-2.66006
42.84785,-2.66035
42.84765,-2.66156
42.84723,-2.6649
42.84703,-2.66638
42.84624,-2.66793
42.84505,-2.66822
42.84403,-2.66849
42.84327,-2.67017
42.84315,-2.67252
42.84352,-2.67541
42.84327,-2.67597
42.84361,-2.67716
42.843619,-2.677219
42.843619,-2.677219
42.84361,-2.67716
42.84329,-2.67628
42.84279,-2.67659
42.84267,-2.67644
42.84246,-2.67441
42.84226,-2.67258
42.84201,-2.67034
42.84178,-2.66825
42.8417,-2.66766
42.84163,-2.66708
42.84157,-2.667
42.84146,-2.66692
42.84137,-2.66693
42.84055,-2.6671
42.84033,-2.66718
42.83996,-2.66764
42.83978,-2.66797
42.83958,-2.66834
42.83946,-2.66846
42.83916,-2.66853
42.83861,-2.66865
42.83848,-2.66868
42.83818,-2.66874
42.838459,-2.668689
42.838459,-2.668689
42.83818,-2.66874
42.83615,-2.66934
42.83509,-2.66998
42.83542,-2.67292
42.83543,-2.67606
42.83514,-2.67708
42.83448,-2.67967
42.83342,-2.68577
42.83417,-2.68672
42.83574,-2.68617
42.83739,-2.68483
42.83829,-2.68383
42.83898,-2.68332
42.83942,-2.68334
42.8406,-2.68328
42.84212,-2.68308
42.84261,-2.68256
42.8431,-2.68252
42.843595,-2.682519
42.843595,-2.682519
42.84334,-2.68257
42.84424,-2.68239
42.8456,-2.68211
42.84705,-2.68176
42.84745,-2.68166
42.84961,-2.68108
42.84999,-2.68091
42.85023,-2.68085
42.85119,-2.68066
42.85151,-2.68059
42.852234,-2.680375
42.852234,-2.680375
42.85211,-2.68047
42.85372,-2.68013
42.85518,-2.67997
42.85654,-2.68049
42.85859,-2.68142
42.85926,-2.6812
42.85985,-2.68183
42.86022,-2.68152
42.860372,-2.682175
43.21971,-2.90993
43.224,-2.91482
43.22759,-2.91535
43.23157,-2.91444
43.2355,-2.91841
43.23844,-2.92343
43.24167,-2.92743
43.2442,-2.93094
43.24798,-2.93699
43.24849,-2.94216
43.25198,-2.94562
43.25457,-2.94894
43.25643,-2.95211
43.25898,-2.95431
43.26141,-2.95905
43.26612,-2.96334
43.27249,-2.96796
43.27437,-2.97332
43.2754,-2.97892
43.27809,-2.98098
43.28051,-2.98472
43.28383,-2.98628
43.28702,-2.98601
43.29156,-2.98481
43.29334,-2.98223
43.29466,-2.97765
43.29611,-2.96963
43.29941,-2.96541
43.30333,-2.96156
43.30621,-2.9612
43.30885,-2.96187
43.31379,-2.96607
43.31675,-2.96767
43.31862,-2.97018
43.32106,-2.97019
43.32363,-2.96729
43.3259,-2.96816
43.32834,-2.96317
43.32949,-2.96257
43.33056,-2.96221
43.33356,-2.96482
43.33504,-2.9716
43.33479,-2.97257
43.33345,-2.9735
43.33312,-2.97149
43.33057,-2.97098
43.330967,-2.969909
