42.85321,-2.66311
42.85333,-2.66335
42.8534,-2.66352
42.85382,-2.66447
42.85384,-2.66451
42.85389,-2.66463
42.85389,-2.66463
42.85392,-2.66463
42.85396,-2.66464
42.854,-2.66466
42.85404,-2.6647
42.85405,-2.66473
42.85405,-2.66478
42.85405,-2.66482
42.85405,-2.66486
42.85404,-2.6649
42.85402,-2.66495
42.85399,-2.665
42.85395,-2.66506
42.85393,-2.66508
42.85389,-2.6651
42.85386,-2.66509
42.85379,-2.66505
42.85376,-2.66502
42.85374,-2.66494
42.85373,-2.66487
42.85373,-2.66487
42.85371,-2.66482
42.85369,-2.66479
42.85365,-2.66472
42.85354,-2.66446
42.85338,-2.6641
42.85317,-2.66365
42.85312,-2.66355
42.85291,-2.66307
42.85276,-2.66273
42.8525,-2.66214
42.85223,-2.66154
42.85221,-2.66149
42.85217,-2.66141
42.85217,-2.66141
42.85212,-2.66139
42.85208,-2.66134
42.85208,-2.66134
42.85198,-2.66136
42.85193,-2.66136
42.85183,-2.66138
42.85154,-2.6614
42.85133,-2.66142
42.85133,-2.66142
42.85129,-2.66145
42.85124,-2.66146
42.85121,-2.66145
42.85118,-2.66143
42.85117,-2.66142
42.85115,-2.6614
42.85113,-2.66137
42.85112,-2.66133
42.85111,-2.66129
42.85111,-2.66124
42.85113,-2.66119
42.85115,-2.66114
42.85118,-2.66111
42.85118,-2.66111
42.8512,-2.66099
42.8512,-2.6608
42.8511,-2.66026
42.85109,-2.6602
42.85109,-2.6602
42.85106,-2.66017
42.851,-2.66014
42.85097,-2.66014
42.85074,-2.66013
42.85065,-2.66012
42.85005,-2.66008
42.8496,-2.66006
42.84948,-2.66005
42.84937,-2.66004
42.84903,-2.66003
42.84893,-2.66002
42.84836,-2.65999
42.8482,-2.65997
42.84808,-2.65996
42.84802,-2.65996
42.84799,-2.65998
42.84796,-2.66001
42.84794,-2.66003
42.84794,-2.66003
42.84797,-2.66006
42.84799,-2.66011
42.848,-2.66016
42.84799,-2.66021
42.84798,-2.66025
42.84796,-2.66029
42.84793,-2.66032
42.84789,-2.66035
42.84785,-2.66035
42.84785,-2.66035
42.84782,-2.66036
42.84778,-2.6604
42.84777,-2.66045
42.84772,-2.66089
42.8477,-2.66108
42.84767,-2.6614
42.84765,-2.66156
42.84762,-2.66183
42.84757,-2.66221
42.84752,-2.66263
42.84741,-2.66345
42.8474,-2.66355
42.84725,-2.66472
42.84724,-2.66479
42.84723,-2.6649
42.84721,-2.66502
42.84713,-2.66564
42.84711,-2.66572
42.8471,-2.66583
42.84708,-2.66595
42.84704,-2.66631
42.84704,-2.66634
42.84703,-2.66638
42.84698,-2.66679
42.84691,-2.66744
42.84691,-2.66759
42.84691,-2.66766
42.84691,-2.66774
42.84691,-2.66774
42.84681,-2.66777
42.84624,-2.66793
42.84613,-2.66796
42.84604,-2.66798
42.84571,-2.66806
42.84566,-2.66807
42.84557,-2.66809
42.84545,-2.66812
42.84534,-2.66815
42.84505,-2.66822
42.845,-2.66824
42.84482,-2.66828
42.84469,-2.66832
42.84446,-2.66838
42.84433,-2.66841
42.84414,-2.66846
42.84407,-2.66847
42.84403,-2.66849
42.84378,-2.66854
42.84373,-2.66856
42.84373,-2.66856
42.84371,-2.66865
42.84335,-2.66986
42.84335,-2.66989
42.8433,-2.67006
42.84327,-2.67017
42.84311,-2.67071
42.8431,-2.67074
42.84297,-2.67125
42.84297,-2.67125
42.84308,-2.672
42.84309,-2.67206
42.84313,-2.67236
42.84315,-2.67252
42.8433,-2.67357
42.84341,-2.67431
42.84343,-2.67442
42.84343,-2.67444
42.84343,-2.67451
42.84353,-2.67531
42.84353,-2.67536
42.84352,-2.67541
42.84351,-2.67546
42.84348,-2.67552
42.84343,-2.6756
42.84336,-2.67572
42.84332,-2.67579
42.8433,-2.67583
42.84329,-2.67589
42.84327,-2.67597
42.84326,-2.67606
42.84326,-2.67606
42.84327,-2.67618
42.84329,-2.67628
42.84331,-2.67633
42.84332,-2.67636
42.84361,-2.67716
42.84361,-2.67716
42.84361,-2.67716
42.84332,-2.67636
42.84331,-2.67633
42.84329,-2.67628
42.84329,-2.67628
42.84315,-2.67627
42.84279,-2.67659
42.84279,-2.67659
42.8427,-2.67656
42.84267,-2.67644
42.84247,-2.67459
42.84246,-2.67449
42.84246,-2.67441
42.8424,-2.67385
42.84227,-2.67266
42.84226,-2.67258
42.84225,-2.67247
42.84202,-2.67044
42.84201,-2.67034
42.842,-2.67021
42.84182,-2.66866
42.84178,-2.66825
42.84177,-2.6682
42.84176,-2.66812
42.8417,-2.66766
42.8417,-2.66764
42.84165,-2.66721
42.84163,-2.66708
42.84163,-2.66708
42.84158,-2.66701
42.84157,-2.667
42.84153,-2.66696
42.8415,-2.66694
42.84146,-2.66692
42.84142,-2.66692
42.8414,-2.66692
42.84137,-2.66693
42.84085,-2.66704
42.84079,-2.66705
42.84055,-2.6671
42.8405,-2.66711
42.84041,-2.66714
42.84033,-2.66718
42.84029,-2.66722
42.84017,-2.66732
42.83996,-2.66764
42.83988,-2.66779
42.83984,-2.66785
42.83978,-2.66797
42.83978,-2.66797
42.83966,-2.66818
42.83958,-2.66834
42.83954,-2.66839
42.83951,-2.66842
42.83946,-2.66846
42.83941,-2.66847
42.83926,-2.6685
42.83916,-2.66853
42.83893,-2.66858
42.83889,-2.66859
42.83861,-2.66865
42.83854,-2.66866
42.83849,-2.66867
42.83848,-2.66868
42.8384,-2.66869
42.83818,-2.66874
42.83818,-2.66874
42.83818,-2.66874
42.83774,-2.66884
42.837,-2.66903
42.83685,-2.66907
42.83659,-2.66916
42.83644,-2.66922
42.83641,-2.66923
42.83628,-2.66929
42.83617,-2.66933
42.83615,-2.66934
42.83596,-2.66942
42.83565,-2.66954
42.83551,-2.66959
42.8353,-2.66967
42.83522,-2.66973
42.83519,-2.66978
42.83511,-2.6699
42.83511,-2.6699
42.83509,-2.66998
42.83509,-2.66998
42.8351,-2.67011
42.83517,-2.67072
42.83523,-2.67126
42.83529,-2.6718
42.83535,-2.67229
42.83536,-2.67233
42.83539,-2.67265
42.83542,-2.67292
42.83544,-2.67311
42.83547,-2.67339
42.8355,-2.6739
42.83552,-2.67445
42.83552,-2.67462
42.83551,-2.67498
42.83548,-2.67547
42.83546,-2.67578
42.83543,-2.67606
42.83539,-2.67645
42.83537,-2.67653
42.83533,-2.67672
42.83533,-2.67672
42.83531,-2.67682
42.83529,-2.67689
42.83526,-2.67695
42.83526,-2.67695
42.83514,-2.67708
42.83509,-2.67715
42.83506,-2.67721
42.83503,-2.67727
42.835,-2.67736
42.83498,-2.67746
42.83492,-2.6778
42.83485,-2.67815
42.83478,-2.67846
42.83448,-2.67967
42.8343,-2.68026
42.83421,-2.68051
42.83409,-2.68091
42.83401,-2.68113
42.83373,-2.68222
42.83353,-2.68325
42.83344,-2.68429
42.83342,-2.68511
42.83342,-2.68577
42.83347,-2.68639
42.83349,-2.68663
42.83351,-2.68686
42.83352,-2.68693
42.83352,-2.68693
42.83356,-2.68691
42.83361,-2.68688
42.83393,-2.68676
42.83417,-2.68672
